x-axis,1,2
second,Volt,Volt
-999.87E-06,+156.09227E-03,+91.34731E-03
-998.87E-06,+158.69943E-03,+91.36811E-03
-997.87E-06,+160.64177E-03,+91.34173E-03
-996.87E-06,+163.12933E-03,+91.31716E-03
-995.87E-06,+165.66828E-03,+91.29339E-03
-994.87E-06,+169.14957E-03,+91.29706E-03
-993.87E-06,+172.47696E-03,+91.27007E-03
-992.87E-06,+175.72633E-03,+91.27696E-03
-991.87E-06,+178.25484E-03,+91.28455E-03
-990.87E-06,+180.66690E-03,+91.31595E-03
-989.87E-06,+183.15748E-03,+91.25947E-03
-988.87E-06,+185.95875E-03,+91.26133E-03
-987.87E-06,+189.38676E-03,+91.23992E-03
-986.87E-06,+192.42244E-03,+91.21158E-03
-985.87E-06,+195.69342E-03,+91.26826E-03
-984.87E-06,+198.21704E-03,+91.15580E-03
-983.87E-06,+200.54454E-03,+91.09610E-03
-982.87E-06,+203.06943E-03,+91.17646E-03
-981.87E-06,+205.99481E-03,+91.01831E-03
-980.87E-06,+209.09958E-03,+90.81344E-03
-979.87E-06,+212.49921E-03,+90.99249E-03
-978.87E-06,+215.30863E-03,+91.10485E-03
-977.87E-06,+218.14481E-03,+91.12686E-03
-976.87E-06,+220.56013E-03,+91.14189E-03
-975.87E-06,+222.86867E-03,+91.07540E-03
-974.87E-06,+225.61981E-03,+91.11188E-03
-973.87E-06,+228.73992E-03,+91.09610E-03
-972.87E-06,+232.10687E-03,+91.10173E-03
-971.87E-06,+235.13602E-03,+91.09610E-03
-970.87E-06,+237.93765E-03,+91.09610E-03
-969.87E-06,+240.39694E-03,+91.06470E-03
-968.87E-06,+242.76177E-03,+91.05269E-03
-967.87E-06,+245.49872E-03,+91.03329E-03
-966.87E-06,+248.61418E-03,+91.09997E-03
-965.87E-06,+251.97020E-03,+91.06656E-03
-964.87E-06,+254.99319E-03,+91.03962E-03
-963.87E-06,+257.80237E-03,+91.04832E-03
-962.87E-06,+260.20536E-03,+91.02333E-03
-961.87E-06,+262.55135E-03,+91.04646E-03
-960.87E-06,+265.18152E-03,+91.10308E-03
-959.87E-06,+268.05817E-03,+91.06158E-03
-958.87E-06,+271.26506E-03,+91.03329E-03
-957.87E-06,+274.44194E-03,+91.00882E-03
-956.87E-06,+277.15412E-03,+91.04525E-03
-955.87E-06,+279.65726E-03,+90.98746E-03
-954.87E-06,+282.10538E-03,+91.07731E-03
-953.87E-06,+284.43892E-03,+91.10564E-03
-952.87E-06,+287.08816E-03,+91.06470E-03
-951.87E-06,+290.22701E-03,+91.03897E-03
