x-axis,1,2
second,Volt,Volt
-999.87E-06,-127.91239E-03,-238.51846E-03
-998.87E-06,-124.58575E-03,-235.72574E-03
-997.87E-06,-121.62857E-03,-233.23293E-03
-996.87E-06,-117.94998E-03,-230.26720E-03
-995.87E-06,-115.33399E-03,-228.14594E-03
-994.87E-06,-112.38153E-03,-224.99097E-03
-993.87E-06,-108.86399E-03,-222.39192E-03
-992.87E-06,-106.34892E-03,-219.96317E-03
-991.87E-06,-102.74102E-03,-217.35976E-03
-990.87E-06,-99.51348E-03,-214.97573E-03
-989.87E-06,-96.04986E-03,-212.35589E-03
-988.87E-06,-92.09916E-03,-209.39433E-03
-987.87E-06,-89.91374E-03,-206.68965E-03
-986.87E-06,-86.53835E-03,-203.84990E-03
-985.87E-06,-83.54263E-03,-201.10308E-03
-984.87E-06,-81.34464E-03,-198.73794E-03
-983.87E-06,-77.41187E-03,-195.95107E-03
-982.87E-06,-74.65122E-03,-192.76874E-03
-981.87E-06,-71.83768E-03,-190.37869E-03
-980.87E-06,-67.90796E-03,-187.22119E-03
-979.87E-06,-65.72944E-03,-184.30964E-03
-978.87E-06,-61.69547E-03,-181.79787E-03
-977.87E-06,-58.89247E-03,-178.75124E-03
-976.87E-06,-55.75208E-03,-175.86380E-03
-975.87E-06,-51.81639E-03,-173.33858E-03
-974.87E-06,-49.15880E-03,-170.49054E-03
-973.87E-06,-45.51734E-03,-167.63528E-03
-972.87E-06,-42.42889E-03,-164.95401E-03
-971.87E-06,-39.14125E-03,-161.83126E-03
-970.87E-06,-35.76530E-03,-159.56973E-03
-969.87E-06,-34.13995E-03,-155.92098E-03
-968.87E-06,-30.41532E-03,-153.49407E-03
-967.87E-06,-27.46527E-03,-150.90445E-03
-966.87E-06,-24.42609E-03,-147.74109E-03
-965.87E-06,-21.06960E-03,-144.78142E-03
-964.87E-06,-18.02185E-03,-141.83196E-03
-963.87E-06,-14.28474E-03,-139.27193E-03
-962.87E-06,-11.38617E-03,-136.32963E-03
-961.87E-06,-8.50598E-03,-133.21740E-03
-960.87E-06,-5.22858E-03,-130.25578E-03
-959.87E-06,-2.61342E-03,-127.00090E-03
-958.87E-06,+162.50E-06,-124.84949E-03
-957.87E-06,+3.63635E-03,-121.67705E-03
-956.87E-06,+5.88268E-03,-118.93212E-03
-955.87E-06,+9.24798E-03,-116.06631E-03
-954.87E-06,+12.90441E-03,-113.10963E-03
-953.87E-06,+16.07118E-03,-109.94291E-03
-952.87E-06,+19.89804E-03,-107.13276E-03
-951.87E-06,+22.56610E-03,-104.11647E-03
