x-axis,1,2
second,Volt,Volt
-5.000000E-03,-37.099561E-03,-14.910490E-03
-4.998698E-03,-37.099561E-03,-14.926193E-03
-4.997396E-03,-36.706973E-03,-14.894786E-03
-4.996094E-03,-38.277324E-03,-14.847676E-03
-4.994792E-03,-38.277324E-03,-14.957600E-03
-4.993490E-03,-37.884737E-03,-14.894786E-03
-4.992188E-03,-39.062499E-03,-14.910490E-03
-4.990885E-03,-37.884738E-03,-14.894786E-03
-4.989583E-03,-39.455088E-03,-14.926193E-03
-4.988281E-03,-39.455087E-03,-14.910490E-03
-4.986979E-03,-38.669912E-03,-14.957600E-03
-4.985677E-03,-38.277326E-03,-14.957600E-03
-4.984375E-03,-39.455084E-03,-14.941897E-03
-4.983073E-03,-37.492149E-03,-14.941897E-03
-4.981771E-03,-37.884739E-03,-14.910490E-03
-4.980469E-03,-39.062499E-03,-14.910490E-03
-4.979167E-03,-38.669910E-03,-14.894786E-03
-4.977865E-03,-37.884741E-03,-14.926193E-03
-4.976563E-03,-39.455086E-03,-14.894786E-03
-4.975260E-03,-38.669905E-03,-14.926193E-03
-4.973958E-03,-36.314390E-03,-14.926193E-03
-4.972656E-03,-37.884740E-03,-14.910490E-03
-4.971354E-03,-39.062503E-03,-14.926193E-03
-4.970052E-03,-39.847672E-03,-14.863380E-03
-4.968750E-03,-38.669906E-03,-14.941897E-03
-4.967448E-03,-37.099564E-03,-14.926193E-03
-4.966146E-03,-37.884733E-03,-14.863379E-03
-4.964844E-03,-37.099567E-03,-14.894786E-03
-4.963542E-03,-38.669909E-03,-14.894786E-03
-4.962240E-03,-37.884738E-03,-14.926193E-03
-4.960938E-03,-38.277330E-03,-14.894786E-03
-4.959635E-03,-39.455077E-03,-14.894786E-03
-4.958333E-03,-37.099561E-03,-14.926193E-03
-4.957031E-03,-37.099567E-03,-14.926193E-03
-4.955729E-03,-38.277318E-03,-14.831973E-03
-4.954427E-03,-37.099558E-03,-14.910490E-03
-4.953125E-03,-36.706979E-03,-14.973304E-03
-4.951823E-03,-37.884736E-03,-14.973303E-03
-4.950521E-03,-37.884734E-03,-14.910490E-03
-4.949219E-03,-37.492158E-03,-14.910490E-03
-4.947917E-03,-39.062493E-03,-14.926193E-03
-4.946615E-03,-37.884739E-03,-14.894786E-03
-4.945313E-03,-38.277327E-03,-14.879083E-03
-4.944010E-03,-38.669907E-03,-14.989007E-03
-4.942708E-03,-37.884734E-03,-14.926194E-03
-4.941406E-03,-37.492137E-03,-14.973304E-03
-4.940104E-03,-35.921817E-03,-14.957600E-03
