x-axis,1,2
second,Volt,Volt
+0.0E+00,+431.369342E-03,+65.217178E-03
+1.563E-06,+431.409543E-03,+65.202103E-03
+3.125E-06,+431.449744E-03,+65.187027E-03
+4.688E-06,+431.489945E-03,+65.171952E-03
+6.250E-06,+431.530146E-03,+65.156877E-03
+7.813E-06,+431.570347E-03,+65.141801E-03
+9.375E-06,+431.610548E-03,+65.126726E-03
+10.938E-06,+431.650749E-03,+65.111651E-03
+12.500E-06,+431.690950E-03,+65.096575E-03
+14.063E-06,+431.731151E-03,+65.081500E-03
+15.625E-06,+431.771352E-03,+65.066424E-03
+17.188E-06,+431.610548E-03,+64.764917E-03
+18.750E-06,+431.449744E-03,+64.463409E-03
+20.313E-06,+431.288940E-03,+64.161902E-03
+21.875E-06,+431.128136E-03,+63.860394E-03
+23.438E-06,+430.967332E-03,+63.558887E-03
+25.000E-06,+430.806528E-03,+63.257379E-03
+26.563E-06,+430.645724E-03,+62.955872E-03
+28.125E-06,+430.484920E-03,+62.654364E-03
+29.688E-06,+430.324116E-03,+62.352857E-03
+31.250E-06,+430.163312E-03,+62.051349E-03
+32.813E-06,+429.801503E-03,+61.473460E-03
+34.375E-06,+429.439694E-03,+60.895570E-03
+35.938E-06,+429.077885E-03,+60.317681E-03
+37.500E-06,+428.716076E-03,+59.739791E-03
+39.063E-06,+428.354267E-03,+59.161902E-03
+40.625E-06,+427.992458E-03,+58.584012E-03
+42.188E-06,+427.630649E-03,+58.006123E-03
+43.750E-06,+427.268840E-03,+57.428234E-03
+45.313E-06,+426.907031E-03,+56.850344E-03
+46.875E-06,+426.545222E-03,+56.272455E-03
+48.438E-06,+425.982407E-03,+55.458384E-03
+50.000E-06,+425.419593E-03,+54.644314E-03
+51.563E-06,+424.856779E-03,+53.830244E-03
+53.125E-06,+424.293965E-03,+53.016173E-03
+54.688E-06,+423.731151E-03,+52.202103E-03
+56.250E-06,+423.168337E-03,+51.388033E-03
+57.813E-06,+422.605523E-03,+50.573962E-03
+59.375E-06,+422.042709E-03,+49.759892E-03
+60.938E-06,+421.479895E-03,+48.945822E-03
+62.500E-06,+420.917081E-03,+48.131751E-03
+64.063E-06,+420.072860E-03,+47.141801E-03
+65.625E-06,+419.228639E-03,+46.151852E-03
+67.188E-06,+418.384418E-03,+45.161902E-03
+68.750E-06,+417.540197E-03,+44.171952E-03
+70.313E-06,+416.695975E-03,+43.182003E-03
+71.875E-06,+415.851754E-03,+42.192053E-03
+73.438E-06,+415.007533E-03,+41.202103E-03
+75.000E-06,+414.163312E-03,+40.212153E-03
