x-axis,1,2
second,Volt,Volt
-1.350000E-03,-22.573806E-03,-2.030072252E+00
-1.348650E-03,-22.652324E-03,-2.089651398E+00
-1.347300E-03,-21.681847E-03,-1.950329789E+00
-1.345950E-03,-20.218279E-03,-1.607207927E+00
-1.344600E-03,-18.208228E-03,-1.157113703E+00
-1.343250E-03,-16.056847E-03,-666.692844E-03
-1.341900E-03,-13.874058E-03,-136.793343E-03
-1.340550E-03,-11.929962E-03,+380.763194E-03
-1.339200E-03,-9.156721E-03,+837.578524E-03
-1.337850E-03,-6.939384E-03,+1.201334808E+00
-1.336500E-03,-5.409862E-03,+1.432710438E+00
-1.335150E-03,-5.199435E-03,+1.514682801E+00
-1.333800E-03,-5.893530E-03,+1.411730539E+00
-1.332450E-03,-7.605213E-03,+1.171906416E+00
-1.331100E-03,-9.781721E-03,+818.640082E-03
-1.329750E-03,-12.130967E-03,+414.180280E-03
-1.328400E-03,-14.693781E-03,-19.645101E-03
-1.327050E-03,-15.089510E-03,-453.407667E-03
-1.325700E-03,-16.958228E-03,-809.280785E-03
-1.324350E-03,-18.164259E-03,-1.053062194E+00
-1.323000E-03,-18.600816E-03,-1.213646366E+00
-1.321650E-03,-18.591394E-03,-1.224167723E+00
-1.320300E-03,-18.063756E-03,-1.115687823E+00
-1.318950E-03,-17.237751E-03,-915.813449E-03
-1.317600E-03,-15.890389E-03,-633.024502E-03
-1.316250E-03,-14.329460E-03,-329.381284E-03
-1.314900E-03,-13.735867E-03,+16.315955E-03
-1.313550E-03,-12.288002E-03,+322.503143E-03
-1.312200E-03,-10.403580E-03,+581.516964E-03
-1.310850E-03,-9.326319E-03,+764.243096E-03
-1.309500E-03,-8.896043E-03,+840.844856E-03
-1.308150E-03,-9.451947E-03,+829.569730E-03
-1.306800E-03,-9.982726E-03,+737.107418E-03
-1.305450E-03,-11.053706E-03,+558.307165E-03
-1.304100E-03,-12.454460E-03,+313.206661E-03
-1.302750E-03,-13.858354E-03,+64.934046E-03
-1.301400E-03,-14.998429E-03,-197.157665E-03
-1.300050E-03,-14.602701E-03,-425.486812E-03
-1.298700E-03,-15.507223E-03,-606.642593E-03
-1.297350E-03,-16.254711E-03,-718.954151E-03
-1.296000E-03,-16.622173E-03,-761.385056E-03
-1.294650E-03,-16.301821E-03,-702.653900E-03
-1.293300E-03,-15.362751E-03,-603.658924E-03
-1.291950E-03,-14.715766E-03,-436.322240E-03
-1.290600E-03,-13.940012E-03,-243.922741E-03
-1.289250E-03,-14.282349E-03,-43.106156E-03
